0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",4482408,10184539,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",49078500,50236904,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,2887756,31217024,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
(ii)Other securities,5945093,42562599,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
(i) Debt,127927346,136926851,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
(ii) Shares,51904208,83461889,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars), The Bank of Nova Scotia, As At June 30, 2024, (in thousands of dollars)"
