0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",11914539,35388125,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",70447605,71944902,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,323771,11056493,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(ii)Other securities,6545846,99199700,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(i) Debt,336967486,355579351,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(ii) Shares,56510657,71611850,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(ii) To regulated financial institutions,3238907,3261292,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,1328972,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(iv) To foreign governments,15883030,15883030,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(v) Lease receivables,5500546,6877958,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(vi) To individuals for non-business purposes,67736425,243530977,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,9815804,125790072,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,40296609,71425606,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(vii) Reverse repurchase agreements,130928173,196957456,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(viii) To individuals and others for business purposes,143118678,206225662,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,74074,5944944,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,87024644,129017137,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(A) Insured,1444544,89730394,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,20392114,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(C) Uninsured,53036986,250528691,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
(ii) Non-residential,32487995,61209211,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",118695,22367313,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",5380565,9144608,"The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars), The Toronto-Dominion Bank, As At June 30, 2023, (in thousands of dollars)"
