0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",-2504618,37880926,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",66520511,66972862,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,2777281,20045809,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(ii)Other securities,1998385,24411000,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(i) Debt,109478704,128069779,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(ii) Shares,32014826,59186915,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",1298397,1329774,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,47027623,49286165,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",7,453807,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(iv) To foreign governments,1064207,1064207,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(v) Lease receivables,2118182,3501316,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,14023894,84454138,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,2809224,45026605,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,8407433,18573835,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(vii) Reverse repurchase agreements,62750954,107381855,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(viii) To individuals and others for business purposes,83746689,165565451,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,532580,7329478,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,61722843,122095071,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(A) Insured,0,43416072,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,17197420,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(C) Uninsured,7703792,92236676,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(ii) Non-residential,11674797,17021189,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",439043,13954151,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",2002937,4454367,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(a) Insurance-related assets,0,2079747,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(b) Accrued interest,863082,1452053,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(c) Prepaid and deferred charges,167833,720208,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(d) Goodwill,4970513,5378327,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(i) with definite lives,565792,2127278,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(ii) with indefinite lives,168347,168347,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(f) Deferred tax assets,703100,1287499,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(g) Derivatives related amounts,-151830141,36712842,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,0,0,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(i) Interests in associates and joint ventures,646180,1135422,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(j) Other,8902448,16427069,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
Total  Assets,309292765,988175251,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
Section II - Liabilities,Foreign Currency,Total,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
1. Demand and notice deposits,1. Demand and notice deposits,1. Demand and notice deposits,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(a) Federal and Provincial,619821,3266272,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(b) Municipal or School Corporations,4551,3710927,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(c) Deposit-taking institutions,3891033,7629493,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(d) Individuals,(d) Individuals,(d) Individuals,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
(i) Tax sheltered,869448,10750898,"Bank of Montreal, As At October 31, 2021, (in thousands of dollars), Bank of Montreal, As At October 31, 2021, (in thousands of dollars)"
