0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",3621034,44677713,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",137869329,138224311,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,623897,37681147,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
(ii)Other securities,5021697,26356805,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
(i) Debt,185187534,199727251,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
(ii) Shares,28630872,56787854,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",2105672,2591164,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
(ii) To regulated financial institutions,9184964,10158084,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,2124,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
(iv) To foreign governments,2847312,2847312,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
(v) Lease receivables,4790764,11320866,"Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At January 31, 2023, (in thousands of dollars)"
