0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",-1675634,32738672,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",66297921,66556827,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,1819629,20072818,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(ii)Other securities,2182552,31548469,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(i) Debt,159951234,179504218,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(ii) Shares,29271894,55484898,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",1536413,1589423,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,64246692,67941253,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",1,938310,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(iv) To foreign governments,1166629,1166629,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(v) Lease receivables,2018108,3573694,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(vi) To individuals for non-business purposes,15398348,94878217,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,3111967,51651885,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,8701379,19036152,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(vii) Reverse repurchase agreements,66630398,114820808,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
(viii) To individuals and others for business purposes,113758685,213248768,"Bank of Montreal, As At November 30, 2022, (in thousands of dollars), Bank of Montreal, As At November 30, 2022, (in thousands of dollars)"
