0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",1114710,10356288,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",15203987,16124142,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,158665,16646725,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(ii)Other securities,770644,28573844,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(i) Debt,8380968,15004182,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(ii) Shares,61524776,83677033,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,7410,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(ii) To regulated financial institutions,8039,666816,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,860471,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(iv) To foreign governments,0,0,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(v) Lease receivables,0,0,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(vi) To individuals for non-business purposes,3556407,48627363,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
Of (A) Secured by residential property,0,29439630,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
which: (B) Secured by other than residential property,3076206,13010480,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(vii) Reverse repurchase agreements,11237532,20140584,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(viii) To individuals and others for business purposes,30995100,86105552,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
Of (A) Secured by residential property,30460,819908,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
which: (B) Secured by other than residential property,23966938,64375698,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(A) Insured,0,40407460,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,11950257,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(C) Uninsured,9073047,48175269,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(D) Reverse Mortgages,307923,307923,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(ii) Non-residential,0,986070,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",3960,4983577,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",244181,1799418,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(a) Insurance-related assets,0,35973,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(b) Accrued interest,533999,1475160,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(c) Prepaid and deferred charges,123876,400345,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(d) Goodwill,169021,1517740,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(i) with definite lives,22004,1069433,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(ii) with indefinite lives,0,164654,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(f) Deferred tax assets,33894,653810,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(g) Derivatives related amounts,7631621,10531149,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,0,0,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(i) Interests in associates and joint ventures,29173,35378,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(j) Other,1195348,5520312,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
Total  Assets,152318875,444854081,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
Section II - Liabilities,Foreign Currency,Total,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
1. Demand and notice deposits,1. Demand and notice deposits,1. Demand and notice deposits,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(a) Federal and Provincial,0,2304051,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(b) Municipal or School Corporations,0,4053472,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(c) Deposit-taking institutions,1232637,2856349,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
(d) Individuals,(d) Individuals,(d) Individuals,"National Bank of Canada, As At February 29, 2024, (in thousands of dollars), National Bank of Canada, As At February 29, 2024, (in thousands of dollars)"
