0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",990,161774,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",5763,303329,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,57380,1326783,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(ii)Other securities,0,288714,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(i) Debt,94108,151392,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(ii) Shares,0,28798,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(ii) To regulated financial institutions,0,0,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,0,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(v) Lease receivables,11472,3563663,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(vi) To individuals for non-business purposes,0,566719,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,0,419773,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,0,146946,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(vii) Reverse repurchase agreements,0,200081,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(viii) To individuals and others for business purposes,519688,7223946,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,0,163226,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,519688,7060720,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(A) Insured,0,927776,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,283513,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(C) Uninsured,0,6605954,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
(ii) Non-residential,0,9249712,"Canadian Western Bank, As At August 31, 2019, (in thousands of dollars), Canadian Western Bank, As At August 31, 2019, (in thousands of dollars)"
