0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",4270954,28017393,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",20625375,22955976,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,1276895,13046836,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(ii)Other securities,4283358,47382111,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(i) Debt,52439894,57443955,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(ii) Shares,18049703,37248841,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,1684355,2326740,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",2846,936751,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(iv) To foreign governments,351866,351866,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(v) Lease receivables,7959,7959,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,2476044,51680923,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,64963,18688214,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,1077667,8847171,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(vii) Reverse repurchase agreements,47395347,74678785,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(viii) To individuals and others for business purposes,72261123,124883240,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,3123913,5389132,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,18297595,27833888,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(A) Insured,0,65487577,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,26405530,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(C) Uninsured,4383040,168908449,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(ii) Non-residential,478711,6534450,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",190022,11001582,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",595538,2826355,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(a) Insurance-related assets,78908,110032,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(b) Accrued interest,370951,1178490,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(c) Prepaid and deferred charges,88322,547330,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
(d) Goodwill,3873158,4927894,"Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At April 30, 2021, (in thousands of dollars)"
