0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2918719,16031652,"The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",55450842,56570124,"The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,1761916,24141157,"The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
(ii)Other securities,2646867,24781045,"The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
(i) Debt,104552670,112264670,"The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars), The Bank of Nova Scotia, As At November 30, 2022, (in thousands of dollars)"
