0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",4144300,25919243,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",20058255,23070461,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,1854007,15238535,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
(ii)Other securities,5570633,52620271,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
(i) Debt,68573550,73817866,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
(ii) Shares,16471201,35171836,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,3507100,3941828,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",432277,1464927,"Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At July 31, 2022, (in thousands of dollars)"
