0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",18854818,63334890,"The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",86423295,89836807,"The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,626095,18858639,"The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
(ii)Other securities,6938102,84134319,"The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
(i) Debt,357743738,375429071,"The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At July 31, 2022, (in thousands of dollars)"
