0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",3698291,24710940,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",55237592,55487845,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,1931492,22744881,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(ii)Other securities,1756734,36765399,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(i) Debt,209967127,233132628,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(ii) Shares,36855540,64819507,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",1128910,1156437,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(ii) To regulated financial institutions,69595385,73199208,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",687,1165176,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(iv) To foreign governments,1238644,1238644,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(v) Lease receivables,2708292,4381442,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(vi) To individuals for non-business purposes,24145868,103616035,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
Of (A) Secured by residential property,6218677,55190451,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
which: (B) Secured by other than residential property,14451961,22344794,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(vii) Reverse repurchase agreements,69787655,118921289,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
(viii) To individuals and others for business purposes,137302247,250065194,"Bank of Montreal, As At February 29, 2024, (in thousands of dollars), Bank of Montreal, As At February 29, 2024, (in thousands of dollars)"
