0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",1047171,2534268,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",8473841,14655875,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,710568,8330731,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(ii)Other securities,1715336,36611021,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(i) Debt,34134372,37896710,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(ii) Shares,9245522,26188360,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(ii) To regulated financial institutions,1491847,1608707,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",2694,409378,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(iv) To foreign governments,357154,357154,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(v) Lease receivables,13392,13392,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(vi) To individuals for non-business purposes,2147246,54217287,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,112862,21860481,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,735283,5424828,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(vii) Reverse repurchase agreements,35077954,56847802,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(viii) To individuals and others for business purposes,59781076,104383206,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,1756528,3805549,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,12888788,20862715,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(A) Insured,0,75703766,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,34985141,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(C) Uninsured,3631494,131728352,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(ii) Non-residential,301165,6639668,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",115885,10010828,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",672698,1783429,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(a) Insurance-related assets,80060,109311,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(b) Accrued interest,435744,1226756,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(c) Prepaid and deferred charges,308754,728777,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(d) Goodwill,4500572,5555308,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(i) with definite lives,514701,1778394,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(ii) with indefinite lives,25742,141742,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(f) Deferred tax assets,96326,620650,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(g) Derivatives related amounts,10992893,21173993,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,0,0,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(i) Interests in associates and joint ventures,54022,519915,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(j) Other,6848570,12872650,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
Total  Assets,182776799,614647430,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
Section II - Liabilities,Foreign Currency,Total,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
1. Demand and notice deposits,1. Demand and notice deposits,1. Demand and notice deposits,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
(a) Federal and Provincial,757494,6049154,"Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At January 31, 2019, (in thousands of dollars)"
