0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",4007937,22835231,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",26495810,33296100,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,1830460,14138762,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(ii)Other securities,5076724,59185905,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(i) Debt,75471656,81248085,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(ii) Shares,14227839,34599882,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(ii) To regulated financial institutions,4204863,4638922,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",7298,1181377,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(iv) To foreign governments,664555,664555,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(v) Lease receivables,4113,4113,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(vi) To individuals for non-business purposes,2357279,59573873,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,53163,19029561,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,731196,10297559,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(vii) Reverse repurchase agreements,51879656,78494498,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
(viii) To individuals and others for business purposes,111438571,182520509,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,4893369,7183660,"Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At March 31, 2023, (in thousands of dollars)"
