0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",-3062326,29560836,"Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",50790989,51087051,"Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,2157844,20120957,"Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
(ii)Other securities,1979573,24118461,"Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
(i) Debt,147639117,165229578,"Bank of Montreal, As At June 30, 2022, (in thousands of dollars), Bank of Montreal, As At June 30, 2022, (in thousands of dollars)"
