0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2846613,89241925,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",112545376,112803476,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,955686,15897892,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(ii)Other securities,3968426,34976282,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(i) Debt,181272910,193651017,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(ii) Shares,40291616,64008202,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",2444474,2896486,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,7411956,9055647,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,0,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(iv) To foreign governments,2017805,2017805,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(v) Lease receivables,4134290,9784015,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(vi) To individuals for non-business purposes,19191078,111104586,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,3062633,38867864,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,14576611,33750114,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(vii) Reverse repurchase agreements,288276410,335775952,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
(viii) To individuals and others for business purposes,116811987,183317961,"Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars), Royal Bank of Canada, As At February 28, 2022, (in thousands of dollars)"
