0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",3909560,21197788,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",32853427,35317283,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,2342363,13063547,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(ii)Other securities,4835458,52419913,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(i) Debt,67061775,72386826,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(ii) Shares,17983255,36965439,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,3811706,4513574,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",2323,883099,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(iv) To foreign governments,763823,763823,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(v) Lease receivables,6091,6091,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(vi) To individuals for non-business purposes,2379654,58358557,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,50302,19295179,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,805194,9916045,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(vii) Reverse repurchase agreements,47383333,77005120,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
(viii) To individuals and others for business purposes,98815784,162813053,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,3890209,6190669,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,21682221,34118559,"Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At May 31, 2022, (in thousands of dollars)"
