0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",544497,11828611,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",17589541,18532841,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,164064,12389401,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
(ii)Other securities,1177888,26152839,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
(i) Debt,11425992,16739812,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
(ii) Shares,19012665,37059254,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
(ii) To regulated financial institutions,893222,2259811,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,1285076,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
(iv) To foreign governments,0,0,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
(v) Lease receivables,0,0,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
(vi) To individuals for non-business purposes,2045526,38306450,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,0,23473006,"National Bank of Canada, As At May 31, 2020, (in thousands of dollars), National Bank of Canada, As At May 31, 2020, (in thousands of dollars)"
