0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",693570,12108299,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",22097670,23266049,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,30656,12776986,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(ii)Other securities,1242102,26465324,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(i) Debt,14650951,18932183,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(ii) Shares,43780343,64385519,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(ii) To regulated financial institutions,224050,920997,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,1497237,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(iv) To foreign governments,0,0,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(v) Lease receivables,0,0,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(vi) To individuals for non-business purposes,1940635,39340711,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,0,24383571,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
which: (B) Secured by other than residential property,910025,8513111,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(vii) Reverse repurchase agreements,5890796,9784785,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(viii) To individuals and others for business purposes,15909635,50258360,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,1587,419380,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
which: (B) Secured by other than residential property,10278003,36803680,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(A) Insured,0,32964781,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,6534659,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(C) Uninsured,5138403,32037873,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(D) Reverse Mortgages,508093,508093,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(ii) Non-residential,2751,1057559,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",113649,6780704,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",135561,1147923,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(a) Insurance-related assets,0,36832,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(b) Accrued interest,158697,677622,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(c) Prepaid and deferred charges,15775,215042,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(d) Goodwill,161748,1410035,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"National Bank of Canada, As At November 30, 2020, (in thousands of dollars), National Bank of Canada, As At November 30, 2020, (in thousands of dollars)"
