0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",24306706,147814681,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",332293915,350041106,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,7889520,144571683,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
(ii)Other securities,24243375,308708336,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
(i) Debt,998845162,1078726599,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
(ii) Shares,316461760,469729701,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",2514532,4665301,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
(ii) To regulated financial institutions,107181247,117701432,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",49320,4832391,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
(iv) To foreign governments,23054119,23054119,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
(v) Lease receivables,16508237,34039027,"Total Domestic Banks, As At March 31, 2024, (in thousands of dollars), Total Domestic Banks, As At March 31, 2024, (in thousands of dollars)"
