0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",3270933,72601697,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",114308684,114768026,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,895770,16297057,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(ii)Other securities,4015601,36465725,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(i) Debt,174094264,187253151,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(ii) Shares,33698183,58298978,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",2623386,3313012,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,9117812,10204167,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,0,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(iv) To foreign governments,2436120,2436120,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(v) Lease receivables,4191504,9886195,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(vi) To individuals for non-business purposes,19870554,113157630,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,3067173,39153779,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,15268547,34375310,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(vii) Reverse repurchase agreements,279849955,316698014,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(viii) To individuals and others for business purposes,125536262,196467103,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,1544455,1733912,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,89192506,145683555,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(A) Insured,0,94751271,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,33529369,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
(C) Uninsured,29908652,303232213,"Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars), Royal Bank of Canada, As At April 30, 2022, (in thousands of dollars)"
