0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2815831,80680763,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",136548878,136648969,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,1089971,17913118,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(ii)Other securities,3976869,36077763,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(i) Debt,159180076,171456280,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(ii) Shares,59175812,84339407,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",2496955,3107350,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,7678994,8483014,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,955,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(iv) To foreign governments,1868547,1868547,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(v) Lease receivables,4159109,9800854,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,18796030,111320099,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,3078909,38787297,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,14316252,33646578,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(vii) Reverse repurchase agreements,349455004,392883490,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(viii) To individuals and others for business purposes,112706119,174923174,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,1627274,1830338,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,82608581,132841451,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(A) Insured,0,97829625,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,34931198,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
(C) Uninsured,27381547,289295868,"Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars), Royal Bank of Canada, As At December 31, 2021, (in thousands of dollars)"
