0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",-2055930,43550444,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",66938221,67344492,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,2769250,20796987,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
(ii)Other securities,1524449,25252356,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
(i) Debt,98374260,116975944,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
(ii) Shares,23657587,48788276,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",1447041,1477929,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,46205425,48644868,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",6,391659,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
(iv) To foreign governments,1243160,1243160,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
(v) Lease receivables,2023920,3315584,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,12759598,78498468,"Bank of Montreal, As At April 30, 2021, (in thousands of dollars), Bank of Montreal, As At April 30, 2021, (in thousands of dollars)"
