0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",1119610,19993157,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",21251980,22508045,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,14676,10161996,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(ii)Other securities,972873,27234346,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(i) Debt,13242862,20483266,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(ii) Shares,32529448,59042354,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,5137,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(ii) To regulated financial institutions,80070,622651,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,959830,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(iv) To foreign governments,0,0,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(v) Lease receivables,0,0,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(vi) To individuals for non-business purposes,3144511,47291295,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,0,29686368,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,2702961,11637007,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(vii) Reverse repurchase agreements,11425630,16826712,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(viii) To individuals and others for business purposes,26690619,76033576,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,35648,839599,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,20634117,55862190,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(A) Insured,0,37699725,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,9501513,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(C) Uninsured,7973470,45227515,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(D) Reverse Mortgages,372634,372634,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(ii) Non-residential,0,1022463,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",31415,6529257,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",218672,1507635,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(a) Insurance-related assets,0,134102,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
(b) Accrued interest,513478,1589745,"National Bank of Canada, As At April 30, 2023, (in thousands of dollars), National Bank of Canada, As At April 30, 2023, (in thousands of dollars)"
