0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",3140210,42223866,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",112740387,112888360,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,722374,38866600,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(ii)Other securities,5966836,34454259,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(i) Debt,200735829,215492185,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(ii) Shares,26813687,55716818,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",1826627,2100410,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(ii) To regulated financial institutions,8901615,10188096,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,186,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(iv) To foreign governments,2843721,2843721,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(v) Lease receivables,4963418,11515308,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(vi) To individuals for non-business purposes,19707476,116656491,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,3700908,39263560,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,14502658,34695765,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(vii) Reverse repurchase agreements,355042090,397372208,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(viii) To individuals and others for business purposes,140704156,225631018,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,1692256,1918563,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,97404064,163543715,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(A) Insured,0,91471996,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,31870809,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(C) Uninsured,35761756,333733960,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars), Royal Bank of Canada, As At May 31, 2023, (in thousands of dollars)"
