0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",-5283210,3578443,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",44966757,45724121,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,1571250,20336132,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(ii)Other securities,2684087,23133143,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(i) Debt,81844860,101204038,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(ii) Shares,20283791,43060174,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",2948635,2977722,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(ii) To regulated financial institutions,36908518,38192026,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",9,408210,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(iv) To foreign governments,676423,676423,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(v) Lease receivables,2763252,3528118,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(vi) To individuals for non-business purposes,11164819,70672024,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,3983629,35715462,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,5612572,15103890,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(vii) Reverse repurchase agreements,63093937,100698497,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
(viii) To individuals and others for business purposes,88469008,146822125,"Bank of Montreal, As At January 31, 2019, (in thousands of dollars), Bank of Montreal, As At January 31, 2019, (in thousands of dollars)"
