0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",27784318,317965811,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",265527129,282815117,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,8852381,142915647,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(ii)Other securities,20886292,249975931,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(i) Debt,726609094,786291110,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(ii) Shares,165057592,277634811,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",2373916,2632294,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(ii) To regulated financial institutions,77562915,82253018,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",3372,4339666,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(iv) To foreign governments,24485972,24485972,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(v) Lease receivables,13915877,28191705,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(vi) To individuals for non-business purposes,119039371,629272627,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,17925961,270046353,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
which: (B) Secured by other than residential property,58318177,172204009,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(vii) Reverse repurchase agreements,589854596,805910483,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
(viii) To individuals and others for business purposes,534546068,863349311,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,6661433,25208292,"Total Domestic Banks, As At October 31, 2020, (in thousands of dollars), Total Domestic Banks, As At October 31, 2020, (in thousands of dollars)"
