0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",917575,3017358,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",61450074,62054418,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,553234,23531830,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(ii)Other securities,3748648,25440596,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(i) Debt,147877733,158114998,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(ii) Shares,23002501,41916170,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",936641,1476982,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(ii) To regulated financial institutions,5672941,6563945,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,231819,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(iv) To foreign governments,1484480,1484480,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(v) Lease receivables,2689382,7945068,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(vi) To individuals for non-business purposes,12286864,111008033,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,3168216,42256683,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,7696134,26751579,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(vii) Reverse repurchase agreements,272761698,306960589,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(viii) To individuals and others for business purposes,90502789,148061124,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,1503600,1760809,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,63535731,111562055,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(A) Insured,6132,100634855,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,47026918,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(C) Uninsured,20108819,207054515,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(ii) Non-residential,13648472,34395308,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",308231,18061699,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",1135546,3191228,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(a) Insurance-related assets,138335,3510301,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(b) Accrued interest,1646426,2866191,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(c) Prepaid and deferred charges,618478,1690871,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(d) Goodwill,7238784,11235913,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(i) with definite lives,2377952,4665778,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(ii) with indefinite lives,8571,8571,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(f) Deferred tax assets,600478,1989481,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(g) Derivatives related amounts,45985227,101560070,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,0,0,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
(i) Interests in associates and joint ventures,987470,651656,"Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars), Royal Bank of Canada, As At October 31, 2019, (in thousands of dollars)"
