0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2880681,30759794,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",30621501,35405521,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,439985,12507497,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
(ii)Other securities,7588490,55019651,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
(i) Debt,70132160,76158026,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
(ii) Shares,13873743,32194260,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,3416162,4458905,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",7551,1274211,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
(iv) To foreign governments,1045673,1045673,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
(v) Lease receivables,5442,5442,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
(vi) To individuals for non-business purposes,2418185,60221517,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,54630,19658018,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,769559,10379832,"Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At October 31, 2022, (in thousands of dollars)"
