0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",5846226,6921884,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",39534542,43490343,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,2953870,13365095,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
(ii)Other securities,4604316,25918170,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
(i) Debt,85526400,93245992,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
(ii) Shares,40024709,54635833,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",707372,707372,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
(ii) To regulated financial institutions,25252081,25859211,"The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At May 31, 2019, (in thousands of dollars)"
