0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2853754,28322258,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",43693965,45503356,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,3367417,24265051,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
(ii)Other securities,2542727,35373461,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
(i) Debt,77438386,83305169,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
(ii) Shares,56394672,83379962,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",35578,35578,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,22797042,23600919,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,132072,"The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars), The Bank of Nova Scotia, As At March 31, 2021, (in thousands of dollars)"
