0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2119378,3966601,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",17108712,23258811,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,660225,7684285,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii)Other securities,2370371,39427026,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Debt,40206953,44230348,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii) Shares,11374941,27273480,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii) To regulated financial institutions,1373819,1503268,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",3944,277908,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(iv) To foreign governments,346588,346588,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(v) Lease receivables,9785,9785,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(vi) To individuals for non-business purposes,2176473,55458828,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,111244,21548969,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,730999,6428977,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(vii) Reverse repurchase agreements,38161808,59627159,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(viii) To individuals and others for business purposes,66460765,114027726,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,2421904,4498999,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,17537102,25191830,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(A) Insured,0,69491531,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,33813052,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(C) Uninsured,3969524,138510477,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii) Non-residential,323999,6463267,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",197616,10301214,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",660484,1783809,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(a) Insurance-related assets,82210,111760,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(b) Accrued interest,546900,1403587,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(c) Prepaid and deferred charges,323409,729860,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(d) Goodwill,4567833,5622569,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) with definite lives,474743,1787926,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii) with indefinite lives,26083,142083,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(f) Deferred tax assets,164422,550659,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(g) Derivatives related amounts,14102933,26228465,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,0,0,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Interests in associates and joint ventures,61635,589267,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(j) Other,10096051,16736989,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
Total  Assets,217971604,657545276,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
Section II - Liabilities,Foreign Currency,Total,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
1. Demand and notice deposits,1. Demand and notice deposits,1. Demand and notice deposits,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(a) Federal and Provincial,1366528,7022993,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(b) Municipal or School Corporations,26927,7051607,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(c) Deposit-taking institutions,477965,5585830,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(d) Individuals,(d) Individuals,(d) Individuals,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Tax sheltered,929820,18309319,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii) Other,15717694,101467844,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(e) Other,41550633,104082537,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
2. Fixed-term deposits,2. Fixed-term deposits,2. Fixed-term deposits,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(a) Federal and Provincial,0,438690,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(b) Municipal or School Corporations,0,253659,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(c) Deposit-taking institutions,6045625,7416557,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(d) Individuals,(d) Individuals,(d) Individuals,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Tax-sheltered,116220,15198474,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii) Other,4816140,41733848,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(e) Others,117883414,158452286,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
3. Cheques and other items in transit,-334893,501759,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
4. Advances from the Bank of Canada,0,0,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
5. Acceptances,197616,10354037,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
6. Other liabilities,6. Other liabilities,6. Other liabilities,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
"(a) Liabilities of subsidiaries, other than deposits","(a) Liabilities of subsidiaries, other than deposits","(a) Liabilities of subsidiaries, other than deposits","Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Call and other short loans payable,0,0,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii) Other,0,0,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(b) Insurance-related liabilities,0,12670,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(c) Accrued interest,513755,1455967,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(d) Mortgages and loans payable,3188216,21526330,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(e) Income taxes,(e) Income taxes,(e) Income taxes,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Current,0,0,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(ii) Deferred,-12221,37084,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(f) Obligations related to borrowed securities,3503720,13982828,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(g) Obligations related to assets sold under repurchase agreements,33212119,55441858,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(h) Deferred income,49164,232428,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(i) Derivative related amounts,14294989,27550084,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(j) Due to Head Office and related Canadian regulated Financial Institutions,0,0,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(k) Other,5428059,15737106,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
7. Subordinated debt,144072,5671563,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
8. Shareholders' equity,8. Shareholders' equity,8. Shareholders' equity,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
(a) Preferred shares,0,2825000,"Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars), Canadian Imperial Bank of Commerce, As At August 31, 2019, (in thousands of dollars)"
