0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2131,202933,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",138056,332590,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,0,1785017,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
(ii)Other securities,136,3919627,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
(i) Debt,465696,734221,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
(ii) Shares,5934,307009,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars), Laurentian Bank of Canada, As At August 31, 2020, (in thousands of dollars)"
