0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",19627792,68407911,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",91486932,93526753,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,907564,13806530,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(ii)Other securities,6748501,84551117,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(i) Debt,372798954,390675896,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(ii) Shares,33751161,48523981,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(ii) To regulated financial institutions,3615159,5476802,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,1189930,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(iv) To foreign governments,17816235,17816235,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(v) Lease receivables,5284454,6637545,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(vi) To individuals for non-business purposes,67668298,238788265,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,9830664,123043776,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,39908863,70355902,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(vii) Reverse repurchase agreements,96580705,160166962,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(viii) To individuals and others for business purposes,137759562,194424347,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
Of (A) Secured by residential property,49930,5868523,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
which: (B) Secured by other than residential property,87667079,125195688,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(A) Insured,1262748,88479205,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,16958485,"The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars), The Toronto-Dominion Bank, As At October 31, 2022, (in thousands of dollars)"
