0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",6089711,7267209,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",42726016,46107941,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,2671450,18056936,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
(ii)Other securities,4753938,29351420,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
(i) Debt,83191843,90223426,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
(ii) Shares,44968675,61984467,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars), The Bank of Nova Scotia, As At August 31, 2019, (in thousands of dollars)"
