0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",17454,12042994,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",2593761,4635695,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,174685,7588501,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(ii)Other securities,1219195,16134125,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(i) Debt,7092602,8405592,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(ii) Shares,114328,926880,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(ii) To regulated financial institutions,1000733,2117152,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",23,62035,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(v) Lease receivables,221672,2287973,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(vi) To individuals for non-business purposes,209012,3720058,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,1664,1699285,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
which: (B) Secured by other than residential property,204147,793472,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(vii) Reverse repurchase agreements,27129,10660115,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(viii) To individuals and others for business purposes,10681366,35379949,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,486860,11438133,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
which: (B) Secured by other than residential property,6873319,17606590,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(A) Insured,0,7414669,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,989251,"Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At May 31, 2020, (in thousands of dollars)"
