0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",1652,3588,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",220054,650217,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,0,263606,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(ii)Other securities,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(i) Debt,85813,85813,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(ii) Shares,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(ii) To regulated financial institutions,103541,104520,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(v) Lease receivables,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(vi) To individuals for non-business purposes,1,22568,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,0,18140,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,0,3149,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(vii) Reverse repurchase agreements,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(viii) To individuals and others for business purposes,384892,1056695,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
Of (A) Secured by residential property,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
which: (B) Secured by other than residential property,84444,276519,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(A) Insured,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(C) Uninsured,0,1102869,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(ii) Non-residential,0,520420,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",0,20917,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(a) Insurance-related assets,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(b) Accrued interest,779,7228,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(c) Prepaid and deferred charges,0,213,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
(d) Goodwill,0,0,"Bank of China (Canada), As At November 30, 2019, (in thousands of dollars), Bank of China (Canada), As At November 30, 2019, (in thousands of dollars)"
