0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",11917,17936727,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",859278,883626,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,173183,3686254,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(ii)Other securities,1135380,12966653,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(i) Debt,5946471,6994092,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(ii) Shares,0,15269,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(ii) To regulated financial institutions,562049,1516800,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",1,87616,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(iv) To foreign governments,0,0,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(v) Lease receivables,196765,2131690,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(vi) To individuals for non-business purposes,6292,2612930,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,1165,1613958,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
which: (B) Secured by other than residential property,3993,279983,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
(vii) Reverse repurchase agreements,7735,7869074,"HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At August 31, 2020, (in thousands of dollars)"
