0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",15017,13067925,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",3400932,5657465,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,222652,6377759,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(ii)Other securities,991258,10364786,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(i) Debt,6167414,7627739,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(ii) Shares,113894,418100,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,765170,1678395,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,54674,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(v) Lease receivables,177327,1984652,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,387293,3796118,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,971,1549543,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,197102,758394,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(vii) Reverse repurchase agreements,2799,9334279,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(viii) To individuals and others for business purposes,8233612,31932413,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,467630,11665386,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,5028092,14436509,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(A) Insured,0,7360235,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,726716,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(C) Uninsured,0,28889552,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
(ii) Non-residential,0,2206852,"Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At March 31, 2021, (in thousands of dollars)"
