0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",-28523,6845550,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",2342518,4549384,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,201247,14556408,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(ii)Other securities,815067,6952247,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(i) Debt,8172790,8797915,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(ii) Shares,128264,192887,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(ii) To regulated financial institutions,1018838,1769606,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,66502,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(v) Lease receivables,256381,2020517,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(vi) To individuals for non-business purposes,380481,4172752,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,736,1404247,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,262666,721502,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(vii) Reverse repurchase agreements,16322,7190985,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(viii) To individuals and others for business purposes,13008196,42188129,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,656439,14273388,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,6589211,17585132,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(A) Insured,0,7850635,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,691190,"Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At April 30, 2023, (in thousands of dollars)"
