0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",406,4354,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",37807,94466,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,0,265802,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(ii)Other securities,25932,293891,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(i) Debt,0,134990,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(ii) Shares,1875,1875,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,57207,57207,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,0,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(iv) To foreign governments,0,0,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(v) Lease receivables,0,0,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,251,8591,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,0,0,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,251,2062,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(vii) Reverse repurchase agreements,0,0,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
(viii) To individuals and others for business purposes,782207,1376746,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,0,0,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,633520,1000078,"ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At March 31, 2021, (in thousands of dollars)"
