0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",11741,3947627,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",226002,239442,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,179027,12359310,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(ii)Other securities,631060,7238118,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(i) Debt,6819305,7297311,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(ii) Shares,0,33302,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(ii) To regulated financial institutions,963262,1667990,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,58740,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(iv) To foreign governments,0,0,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(v) Lease receivables,261324,2031410,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(vi) To individuals for non-business purposes,114407,2538151,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,475,1372983,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,34,171937,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(vii) Reverse repurchase agreements,8117,4503515,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(viii) To individuals and others for business purposes,9074670,34927141,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
Of (A) Secured by residential property,672214,14015831,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
which: (B) Secured by other than residential property,4746294,14866464,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(A) Insured,0,5517390,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,600112,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(C) Uninsured,0,28248437,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(ii) Non-residential,0,875,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",0,2912498,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",0,345073,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
(a) Insurance-related assets,0,0,"HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 28, 2023, (in thousands of dollars)"
