0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",108,335,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",52068,78075,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,0,10000,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(ii)Other securities,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(i) Debt,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(ii) Shares,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(ii) To regulated financial institutions,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(v) Lease receivables,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(vi) To individuals for non-business purposes,232,2630,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
Of (A) Secured by residential property,232,544,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
which: (B) Secured by other than residential property,0,2086,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(vii) Reverse repurchase agreements,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(viii) To individuals and others for business purposes,20758,98741,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
Of (A) Secured by residential property,1363,56260,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
which: (B) Secured by other than residential property,19202,41717,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(A) Insured,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(C) Uninsured,0,20957,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(D) Reverse Mortgages,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(ii) Non-residential,0,143819,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",0,6713,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
(a) Insurance-related assets,0,0,"Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars), Habib Canadian Bank, As At June 30, 2024, (in thousands of dollars)"
